	DMSO.1	DMSO.2	DMSO.3	SP600125.1	SP600125.2	SP600125.3
KIAA1024L	4.73636827958541	4.73636827958541	5.02017083352756	4.73636827958541	4.73636827958541	4.73636827958541
CHSY3	5.14088675102938	5.21676473967919	5.22636317163822	5.32397007744205	5.03704249764264	5.38746607860687
HINT1	11.2815758908547	11.3105176437378	11.3464665592341	11.11168239309	11.17704909758	11.1277420143295
LYRM7	9.28498850630208	9.28749100651503	9.36563193230834	9.1573806709644	9.30913487244879	9.18707523781601
CDC42SE2	11.3807845606187	11.39551728059	11.3697868585172	10.6745225525426	10.642338612725	10.75383168577
RP1-247F3.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
RAPGEF6	10.6044242357897	10.4503001922282	10.5681217287902	9.71109665563094	9.87164307410726	9.73198950639563
CTC-432M15.3	10.3342528834972	10.1516415103374	10.2733609016067	9.54550102109696	9.63679584118581	9.54846793589327
FNIP1	10.4894882971163	10.4118421330087	10.5078581006351	10.2874747020206	10.3464121524201	10.4428083787254
AC005593.2	5.02287292524087	4.73636827958541	4.73636827958541	4.73636827958541	5.33451234128816	4.73636827958541
ACSL6	5.78677726750512	6.00230036137896	6.05341945560844	5.8177887079924	5.67240104356543	5.70313413698758
AC034228.4	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.40394199140696	4.73636827958541
AC034228.3	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
AC034228.2	4.73636827958541	4.73636827958541	4.73636827958541	5.24611533220046	4.73636827958541	4.73636827958541
IL3	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
CSF2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
AC063976.3	5.37289009032804	5.5610163599666	5.36696198161866	5.24611533220046	5.57642527049139	5.42624579956882
P4HA2-AS1	4.73636827958541	4.73636827958541	4.73636827958541	5.15329107568632	5.03704249764264	4.73636827958541
P4HA2	9.47043392909543	9.39598022449869	9.44286009987061	10.223963602053	10.0951433968364	10.2228754164353
PDLIM4	8.51439672800066	8.49815053266915	8.36425100016301	8.28105226936976	8.64012327111539	8.36639172765536
SLC22A4	6.26208233893579	6.15316988336408	6.05341945560844	6.15740189471302	6.70900694736252	6.46001127918832
AC034220.3	6.11785688700716	6.00230036137896	6.02627162207668	6.15740189471302	6.30742467129701	6.19570271753457
SLC22A5	9.94544742781515	9.99588822551875	9.89927569043305	9.88206490844892	9.95851462956302	9.98797271010923
C5orf56	5.48713445524716	5.29024088456287	5.90977134614317	5.8177887079924	6.25865770829781	5.7534120539239
AC116366.5	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
AC116366.6	5.14088675102938	5.35468352501064	5.13708382267861	5.32397007744205	5.71644269287014	5.38746607860687
IRF1	8.69493043449415	8.7364187943743	8.59530137369764	8.83407804618387	8.88401456863688	8.80264017214101
RP11-89G4.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
IL5	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
RAD50	10.7280216843856	10.6625969636599	10.9314101839981	11.5899772192381	11.5383459009427	11.4644235521499
AC004041.2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.16082330137716	4.96827492553327
IL13	4.73636827958541	4.73636827958541	4.73636827958541	5.39221541509149	4.73636827958541	4.96827492553327
IL4	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
AC004237.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
KIF3A	9.93615143420017	9.96030643938256	10.017862308714	10.0532668177891	9.99019917411819	10.0006732846819
CCNI2	6.70766389500638	6.91910190108973	6.62795774351842	6.39387986336994	5.87333147399805	6.14770067813182
SEPT8	10.8401970192551	10.882230463455	10.92834845663	11.7637338132223	11.7453982354998	11.6385110828389
SOWAHA	6.62730285282288	6.32649029839426	6.43445602309311	7.10666956498649	6.54443677902709	6.82404849286512
AC004775.5	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
SHROOM1	7.31834599056258	7.50497437114604	7.60389505362791	7.49595708225338	7.85495050879902	7.69039103201916
GDF9	5.23099856814777	5.21676473967919	5.36696198161866	5.7801080030982	5.16082330137716	5.30141454463043
UQCRQ	10.7929410889003	10.8692493240612	10.7926657261838	11.0458893146242	10.8095618475573	10.9027684834392
LEAP2	5.48713445524716	5.41268468455253	5.6631358916012	5.50978174698384	5.62586829265605	5.19870020463124
AFF4	12.751568900098	12.6454157628646	12.8296215956145	12.5974966820563	12.6644043575051	12.5996110172072
CTC-350I8.1	4.73636827958541	5.01457718842431	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
ZCCHC10	8.88458043840994	8.5795551935989	8.8601021194935	8.76488257839634	8.74585590963149	8.79140604709956
HSPA4	13.3375325491973	13.3485883120922	13.448076283476	12.9708178650689	13.0103686644719	13.0262361254072
RP11-485M7.2	5.37289009032804	5.12921023232675	5.02017083352756	4.73636827958541	5.16082330137716	5.13718465369982
RP11-485M7.3	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
CTB-49A3.2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.06398263253143
FSTL4	5.14088675102938	5.12921023232675	5.02017083352756	5.85397979421971	5.57642527049139	5.13718465369982
CTB-49A3.5	4.73636827958541	4.73636827958541	4.73636827958541	5.0316882792222	5.25529242349373	5.19870020463124
CTB-49A3.4	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.06398263253143
CTB-3M24.3	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
CTB-3M24.2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
CTB-3M24.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
CTD-2131I18.1	4.73636827958541	4.73636827958541	4.73636827958541	5.0316882792222	4.73636827958541	4.73636827958541
C5orf15	10.2240195360471	10.0618359518839	10.1977954071159	10.1855804696758	10.208637136011	10.2018812334555
VDAC1	13.2060347359917	13.2710401306003	13.3068593443433	12.1366280795102	12.1619525994653	12.2223593468168
CTB-113I20.2	5.30660048751758	5.12921023232675	4.73636827958541	4.73636827958541	4.73636827958541	5.25272529585174
TCF7	9.77167389910386	9.84328168617073	10.2366924421107	8.67638302059326	8.67761386264698	8.48577618680906
SKP1	11.9248225927499	11.8745915605085	11.9125611559391	11.9146102304672	11.851736587794	11.9179217087054
CTD-2410N18.5	10.305671754441	10.3283593649548	10.5129774039666	10.1317980217533	10.0797258073257	10.0764586511477
PPP2CA	12.5115767725474	12.5071145052123	12.6110290838028	12.0629539784654	12.107147482168	12.1575733064726
CTD-2410N18.4	9.41570605597218	9.5028086048605	9.55244023106897	9.44454161657355	9.52505276670347	9.65247183796285
CTD-2410N18.3	5.43253818817986	5.41268468455253	5.02017083352756	5.0316882792222	4.73636827958541	5.59240473721176
CDKL3	5.23099856814777	5.5610163599666	5.62133835812739	6.13075159402198	5.9758563882086	5.80095944206152
UBE2B	9.52522514761277	9.3917086776537	9.5584002173319	9.72837326172004	9.8243106127513	9.74946522217799
RP11-215P8.2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
RP11-215P8.3	5.14088675102938	5.12921023232675	5.02017083352756	4.73636827958541	4.73636827958541	5.13718465369982
CDKN2AIPNL	9.87584136163515	9.91344052490652	9.91328881488878	9.68183347621184	9.34572855497836	9.37909467502749
RP11-215P8.4	7.12923193173479	7.32410237864744	7.35615850806414	6.86685047852031	7.05295793655043	6.66579946620102
AC005355.1	4.73636827958541	5.01457718842431	4.73636827958541	4.73636827958541	5.03704249764264	4.73636827958541
AC005355.2	5.02287292524087	5.21676473967919	5.02017083352756	5.0316882792222	5.03704249764264	5.30141454463043
AC005355.3	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
JADE2	11.6320647816272	11.6630596054023	11.7050751217779	10.5112306489676	10.6590279851239	10.790284616064
SAR1B	10.7520484931447	10.799313737088	10.8479938309198	10.745015239204	10.7869632562947	10.7755865719526
SEC24A	11.2901089424291	11.3240110901682	11.47790992046	10.403092450588	10.4459503068091	10.3940402138372
CAMLG	9.53141501861927	9.55529858695056	9.50590794160703	9.69556367738045	9.79249955320345	9.66111678224687
DDX46	11.9082903727875	11.8557487829213	12.0203565196414	11.435648275661	11.3346619121733	11.3304566918335
C5orf24	9.72564423126368	9.74798306756348	9.89143130998948	9.64186699027156	9.67425094371536	9.67459766801983
TXNDC15	9.78554586967207	9.76623552693542	9.84018956485474	9.79000430593443	9.74244612361658	9.67337733612378
PCBD2	7.95848802680338	7.98497979488047	8.07716853150655	7.98514813003687	8.03387987111494	8.18178950388263
AC006077.3	5.37289009032804	5.60435534846886	5.42607438934602	5.32397007744205	5.52351795199437	5.67683294971633
CATSPER3	6.76846802912861	6.74612384350853	6.66009565078703	5.4536060332645	5.67240104356543	5.62155569609921
PITX1	12.3732991961588	12.5006930431943	12.5122652163075	11.0881034381336	11.01149111301	11.0779311840412
C5orf66	6.67613291506895	6.52905064061085	6.79538276280637	6.35032730203211	6.46359206285642	6.13121838928248
CTC-276P9.4	5.14088675102938	5.46578695672756	5.36696198161866	5.32397007744205	5.16082330137716	5.49748655038224
C5orf66-AS1	6.62730285282288	6.71731732617836	6.7810405739733	5.88882471473442	5.83657102598897	5.80095944206152
CTC-276P9.2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.03704249764264	4.96827492553327
CTC-276P9.3	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
C5orf66-AS2	4.73636827958541	4.73636827958541	4.73636827958541	5.24611533220046	4.73636827958541	4.73636827958541
H2AFY	12.3349358028204	12.3172251637893	12.3328941364854	12.4425726577283	12.529421141894	12.473436593176
CTC-203F4.2	5.02287292524087	4.73636827958541	5.02017083352756	4.73636827958541	5.03704249764264	5.46281249389517
DCANP1	4.73636827958541	4.73636827958541	4.73636827958541	5.0316882792222	4.73636827958541	4.73636827958541
TIFAB	4.73636827958541	4.73636827958541	4.73636827958541	5.39221541509149	4.73636827958541	4.73636827958541
CTB-138E5.1	4.73636827958541	4.73636827958541	4.73636827958541	5.32397007744205	5.03704249764264	4.73636827958541
NEUROG1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
CTC-321K16.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
CXCL14	5.23099856814777	5.12921023232675	5.02017083352756	4.73636827958541	4.73636827958541	5.25272529585174
CTC-321K16.4	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.25529242349373	4.73636827958541
RP11-119J18.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
SLC25A48	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
IL9	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
GS1-39E22.2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
GS1-39E22.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
LECT2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.25529242349373	4.73636827958541
TGFBI	7.36652282169181	7.34239317509368	7.42015996324524	7.93255331484756	7.75615420060245	7.75271410596467
VTRNA2-1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
SMAD5-AS1	5.02287292524087	4.73636827958541	4.73636827958541	5.15329107568632	4.73636827958541	5.25272529585174
SMAD5	11.1926982255005	11.1787095301651	11.2891483809936	10.5783592054028	10.6212015236098	10.717025170778
AC009014.3	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
TRPC7	4.73636827958541	4.73636827958541	4.73636827958541	5.0316882792222	4.73636827958541	4.73636827958541
TRPC7-AS1	4.73636827958541	4.73636827958541	4.73636827958541	5.0316882792222	5.16082330137716	5.19870020463124
TRPC7-AS2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
AC063980.3	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
RP11-114H21.2	6.40997183878573	6.45930547281552	6.31407573244372	6.30508188500626	6.25865770829781	6.17993431964924
CTB-1I21.1	6.28440656521909	5.75749579021693	6.02627162207668	5.740766392102	5.75831961544535	5.62155569609921
SPOCK1	4.73636827958541	4.73636827958541	4.73636827958541	5.50978174698384	5.25529242349373	5.13718465369982
KLHL3	5.67169219415835	5.01457718842431	5.36696198161866	5.7801080030982	5.52351795199437	5.70313413698758
RP11-381K20.5	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
HNRNPA0	12.0790853895354	12.2138156635301	12.215685285615	12.0565146617614	11.9354441541008	11.8431852812671
RP11-381K20.4	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
RP11-381K20.2	5.71179563744431	5.5610163599666	5.777250034301	5.4536060332645	5.52351795199437	5.82382392625325
MYOT	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
PKD2L2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.16082330137716	4.73636827958541
FAM13B	10.0935466041662	9.94290990478598	10.078529033548	10.1143884476227	9.95851462956302	10.0132628775593
RP11-325L7.1	5.23099856814777	4.73636827958541	4.73636827958541	5.24611533220046	4.73636827958541	5.19870020463124
RP11-325L7.2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
WNT8A	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
NME5	5.58500715272168	5.35468352501064	5.22636317163822	5.740766392102	4.73636827958541	5.46281249389517
BRD8	9.57201406445715	9.6883181112696	9.70349181268689	9.98305572460748	9.82060440060251	9.86619451733236
KIF20A	10.5281401547278	10.5974085150306	10.6344473211295	9.09651013764551	9.05178998583004	9.08785481448968
CDC23	10.5281401547278	10.6975785189616	10.6706287653982	10.3802134583678	10.4423390572497	10.2720478263495
GFRA3	5.71179563744431	5.60435534846886	5.62133835812739	5.32397007744205	5.25529242349373	5.30141454463043
CDC25C	6.93533871723734	7.11552034822405	6.8095667085473	6.62642273721672	6.30742467129701	6.3284476221886
FAM53C	11.0151078864453	11.0038990713726	10.9920514002549	10.5266642289138	10.6222657696403	10.6535129531236
RP11-256P1.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.96827492553327
KDM3B	11.249432240293	11.248774224161	11.3832648392928	11.4542107416541	11.5887489183565	11.5009625018545
REEP2	7.38532843709324	7.26771022653647	7.28901555913769	7.18938772461333	7.27101829310176	7.14436775471356
EGR1	14.155446540773	14.204174307445	14.1299296671433	13.2669591558475	13.1221412043224	13.0915804329223
ETF1	12.9086301219699	12.9122361838655	12.9323213355997	12.5070522901154	12.637820664385	12.6455605571144
HSPA9	14.0752069579022	14.1360121385771	14.1609876741443	13.6910134403976	13.709936077147	13.6482005590537
CTNNA1	14.1497651423573	14.1496520943632	14.0337771645164	13.7856544206202	13.9080006557447	13.8679302316396
AC034243.1	5.14088675102938	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.96827492553327
LRRTM2	4.73636827958541	5.01457718842431	4.73636827958541	5.0316882792222	4.73636827958541	4.73636827958541
SIL1	10.7485141287719	10.8730794508866	10.8997150116419	11.5517036357617	11.5332639302101	11.6050142506312
CTB-46B19.2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
MATR3	13.0756854884313	13.0304530248269	13.1420701356429	12.3778127447231	12.4268981294152	12.4142792399995
PAIP2	10.2554950604191	10.1716902644935	10.3543179418408	10.1645896887083	10.3399567703587	10.3070704612244
SLC23A1	4.73636827958541	4.73636827958541	5.02017083352756	4.73636827958541	4.73636827958541	4.73636827958541
MZB1	4.73636827958541	5.01457718842431	4.73636827958541	4.73636827958541	4.73636827958541	5.06398263253143
PROB1	6.72313953374103	6.82884374626378	6.7810405739733	6.57230589374281	6.15427295100966	6.42205617626407
SPATA24	6.59365503080438	6.57885928663407	6.75186550089882	6.77603576322193	6.5829366970977	6.62293965206614
DNAJC18	7.81530220129034	7.56808198352046	7.67998856117756	7.71569127310478	7.54395306306604	7.5728032862197
ECSCR	5.14088675102938	4.73636827958541	4.73636827958541	5.15329107568632	5.25529242349373	5.06398263253143
TMEM173	5.14088675102938	5.35468352501064	5.13708382267861	5.65622301782598	5.67240104356543	5.30141454463043
UBE2D2	11.4273896656744	11.5508654823598	11.5814166479764	11.4634031573122	11.4890370264326	11.5132800610347
CTD-3224K15.3	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
CXXC5	7.65581800509245	7.72815781272087	7.74509402246695	7.65986282385561	7.74825795195857	7.88675985823791
CTD-3224K15.2	4.73636827958541	4.73636827958541	4.73636827958541	5.15329107568632	4.73636827958541	4.73636827958541
CTB-35F21.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
CTB-35F21.2	4.73636827958541	4.73636827958541	4.73636827958541	5.0316882792222	4.73636827958541	4.73636827958541
CTB-35F21.3	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
CTB-35F21.5	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
PSD2	4.73636827958541	4.73636827958541	5.22636317163822	5.39221541509149	5.46638708598799	4.73636827958541
NRG2	4.73636827958541	4.73636827958541	4.73636827958541	5.32397007744205	4.73636827958541	4.73636827958541
CTB-35F21.4	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
LINC01024	6.06518327090882	5.72175380211199	5.777250034301	5.65622301782598	6.39918089839963	5.91005313205688
PURA	10.1996298110693	10.1516415103374	10.3645500965471	10.4866390620232	10.4626842188771	10.4341941858804
IGIP	6.55906735792284	6.52905064061085	6.35559347161407	7.1545583092375	7.2821595643991	7.66565984410334
CTB-131B5.5	5.92039272439874	5.91765560451246	5.84586568623054	6.15740189471302	5.83657102598897	5.70313413698758
CYSTM1	10.816762615326	10.895095795683	10.8275964625759	10.1966517841547	10.0828225503415	10.0597511277565
CTB-131B5.2	5.75009037169432	5.91765560451246	5.94020023871036	5.740766392102	6.30742467129701	6.06262740758016
PFDN1	10.5445387976962	10.595554976018	10.5779252476023	10.5473489988125	10.4302358046562	10.5615951608166
HBEGF	7.75224059552834	7.61359629553041	7.87333522912529	10.4054797772983	10.6847244599496	10.4087713895361
CTC-329D1.3	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.96827492553327
SLC4A9	5.02287292524087	5.12921023232675	5.30127328691047	5.15329107568632	5.16082330137716	4.96827492553327
CTC-329D1.2	5.30660048751758	5.29024088456287	5.36696198161866	5.15329107568632	5.25529242349373	5.30141454463043
ANKHD1	12.1511109235345	12.1257167176137	12.1941815094308	12.2755251274561	12.2721403029024	12.1582270676203
ANKHD1-EIF4EBP3	12.164431529056	12.140725641405	12.2027581816169	12.2784575623246	12.2826090183356	12.161274041683
SRA1	9.73461111593455	9.82281867153757	9.82049394509561	10.2952203726976	10.242259501849	10.3281477771726
EIF4EBP3	7.12923193173479	7.02669898008703	7.04154725801352	7.26732653003068	7.16639861342933	7.02218775919761
APBB3	7.17360291309376	7.24838106919888	7.17631109492793	6.86685047852031	7.2821595643991	7.12969183051407
SLC35A4	11.7449899543712	11.7384710062556	11.777462330419	11.6922323385749	11.558496610413	11.556904394399
CD14	5.37289009032804	5.51499727628866	5.62133835812739	5.61044572529682	5.79829193519977	5.13718465369982
NDUFA2	9.69473221973769	9.92972323575528	9.80554342971909	10.157524265927	9.97860683522115	9.9258109611344
TMCO6	7.33782097741078	7.30556315407476	6.89155023970379	6.77603576322193	6.30742467129701	6.54418347488953
IK	10.990634600039	11.0226408248779	11.1456022876351	11.4245127163529	11.1426076349562	11.2141220304457
WDR55	10.6953502096365	10.7010304476868	10.7219279537113	10.641488691146	10.4990608494549	10.6596837049909
DND1	5.71179563744431	5.5610163599666	5.57719830672864	5.65622301782598	5.62586829265605	5.62155569609921
HARS	11.0319227129244	11.0438630121885	11.0509493186325	11.3164241593715	11.3333630091206	11.2099237136351
HARS2	9.05491638705701	9.02312103196534	8.96870398720017	9.06659151175456	9.14970988750378	8.98126519158891
ZMAT2	10.4167457274884	10.4967252187768	10.5671377006918	10.97293308962	10.8011288227974	10.7970181288907
PCDHA1	5.02287292524087	4.73636827958541	4.73636827958541	5.24611533220046	5.25529242349373	5.38746607860687
AC005609.16	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
PCDHA2	5.02287292524087	4.73636827958541	4.73636827958541	5.32397007744205	5.16082330137716	5.06398263253143
PCDHA3	5.02287292524087	4.73636827958541	5.13708382267861	5.39221541509149	5.16082330137716	5.06398263253143
PCDHA4	5.14088675102938	5.29024088456287	5.02017083352756	5.69955647952678	5.46638708598799	5.19870020463124
PCDHA5	5.02287292524087	4.73636827958541	4.73636827958541	5.39221541509149	5.16082330137716	5.19870020463124
PCDHA6	5.02287292524087	4.73636827958541	4.73636827958541	5.4536060332645	5.16082330137716	5.13718465369982
PCDHA7	5.02287292524087	5.21676473967919	4.73636827958541	5.15329107568632	5.40394199140696	5.06398263253143
PCDHA8	5.02287292524087	4.73636827958541	4.73636827958541	5.32397007744205	5.16082330137716	5.19870020463124
PCDHA9	5.02287292524087	4.73636827958541	5.02017083352756	5.4536060332645	5.16082330137716	5.13718465369982
AC005609.19	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
PCDHA10	5.02287292524087	4.73636827958541	4.73636827958541	5.32397007744205	5.67240104356543	5.06398263253143
AC005609.20	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
PCDHA11	5.02287292524087	4.73636827958541	4.73636827958541	5.5618132249088	5.40394199140696	5.06398263253143
PCDHA12	5.14088675102938	4.73636827958541	4.73636827958541	5.32397007744205	5.16082330137716	5.30141454463043
AC005609.18	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
AC005609.17	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
PCDHA13	5.02287292524087	4.73636827958541	4.73636827958541	5.15329107568632	5.25529242349373	5.06398263253143
PCDHAC1	5.02287292524087	4.73636827958541	4.73636827958541	5.39221541509149	5.25529242349373	5.42624579956882
CTC-270D5.2	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
PCDHAC2	5.02287292524087	4.73636827958541	4.73636827958541	5.4536060332645	5.16082330137716	5.19870020463124
CTC-270D5.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
PCDHB1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
CH17-140K24.1	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
PCDHB2	4.73636827958541	5.12921023232675	5.22636317163822	5.50978174698384	4.73636827958541	5.62155569609921
AC005754.7	4.73636827958541	4.73636827958541	4.73636827958541	5.32397007744205	4.73636827958541	4.73636827958541
PCDHB3	5.02287292524087	4.73636827958541	4.73636827958541	5.0316882792222	4.73636827958541	4.96827492553327
AC005754.8	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
PCDHB4	4.73636827958541	4.73636827958541	4.73636827958541	5.15329107568632	4.73636827958541	4.73636827958541
PCDHB5	5.43253818817986	4.73636827958541	4.73636827958541	5.32397007744205	5.16082330137716	5.13718465369982
CH17-140K24.2	4.73636827958541	4.73636827958541	5.02017083352756	4.73636827958541	4.73636827958541	5.06398263253143
PCDHB6	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.06398263253143
CH17-140K24.3	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
PCDHB7	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
PCDHB8	4.73636827958541	4.73636827958541	4.73636827958541	5.0316882792222	4.73636827958541	4.73636827958541
CH17-140K24.4	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
PCDHB16	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
CH17-140K24.5	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.16082330137716	4.73636827958541
CH17-140K24.7	4.73636827958541	4.73636827958541	4.73636827958541	5.0316882792222	4.73636827958541	4.73636827958541
PCDHB9	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.16082330137716	4.73636827958541
PCDHB10	4.73636827958541	4.73636827958541	4.73636827958541	5.32397007744205	4.73636827958541	4.73636827958541
CH17-140K24.6	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
PCDHB11	4.73636827958541	4.73636827958541	4.73636827958541	5.39221541509149	4.73636827958541	5.19870020463124
PCDHB12	4.73636827958541	4.73636827958541	4.73636827958541	5.0316882792222	4.73636827958541	5.13718465369982
PCDHB13	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.25529242349373	4.96827492553327
PCDHB14	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.25529242349373	4.96827492553327
CH17-140K24.8	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.96827492553327
PCDHB15	4.73636827958541	5.01457718842431	4.73636827958541	5.39221541509149	5.25529242349373	5.06398263253143
TAF7	10.8360401370911	10.6863023356759	10.702343934934	10.9713228783111	10.9602347503532	10.8658843509706
SLC25A2	5.02287292524087	4.73636827958541	5.13708382267861	4.73636827958541	4.73636827958541	5.62155569609921
AC005618.6	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	5.03704249764264	4.73636827958541
PCDHGA1	7.663476337345	7.65041858273116	7.61169440765877	8.03585282753706	8.02089375167936	7.84348499825126
PCDHGA2	7.71593852511715	7.6720534399888	7.61169440765877	8.12043220305294	8.06583257066884	7.89101497474067
PCDHGA3	7.69369579050558	7.68629237036652	7.63483336479916	8.04824966202174	8.05949953680937	7.86528897762754
PCDHGB1	7.73057265803793	7.75538718684667	7.6725635703758	8.06053873424912	8.06583257066884	7.86960946592549
AC005618.8	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541	4.73636827958541
PCDHGA4	7.67866791132268	7.6720534399888	7.61945024573724	8.10272874475504	8.05313801436292	7.88249183005182
PCDHGB2	7.67866791132268	7.67919107627983	7.63483336479916	8.09080225646445	8.08466331218228	7.90370364833685
PCDHGA5	7.663476337345	7.65766758916931	7.61945024573724	8.04206483541254	8.02089375167936	7.90790790856208
